Player Name,Class,Cleared,Clear Link
Tyraxe,Hunter,True,https://raid.report/pgcr/15008773959
DrakathShadow,Warlock,True,https://raid.report/pgcr/15008773959
Jake,Warlock,True,https://raid.report/pgcr/15008773959
Ham,Hunter,True,https://raid.report/pgcr/15008773959
bravo,Hunter,True,https://raid.report/pgcr/15008773959
Astro,Hunter,True,https://raid.report/pgcr/15008773959
robert,Warlock,True,https://raid.report/pgcr/15013763391
The Witness,Hunter,True,https://raid.report/pgcr/15013763391
nova,Hunter,True,https://raid.report/pgcr/15013763391
TheArchonPrime,Hunter,True,https://raid.report/pgcr/15013763391
Abadew,Hunter,True,https://raid.report/pgcr/15013763391
Artival,Hunter,True,https://raid.report/pgcr/15013763391
TheArchonPrime,Warlock,False,https://raid.report/pgcr/15013763391
Arax,Hunter,True,https://raid.report/pgcr/15020932267
Skarrow9,Hunter,True,https://raid.report/pgcr/15020932267
SpecialHero,Hunter,True,https://raid.report/pgcr/15020932267
ATP,Hunter,True,https://raid.report/pgcr/15020932267
Vendetta,Hunter,True,https://raid.report/pgcr/15020932267
DadBot,Warlock,True,https://raid.report/pgcr/15020932267
Arax,Warlock,False,https://raid.report/pgcr/15020932267
Xemo,Titan,False,https://raid.report/pgcr/15020932267
Zazzy,Warlock,False,https://raid.report/pgcr/15020932267
Zazzy,Hunter,False,https://raid.report/pgcr/15020932267
柠柠,Hunter,True,https://raid.report/pgcr/15014319730
梦梦,Warlock,True,https://raid.report/pgcr/15014319730
够钟,Hunter,True,https://raid.report/pgcr/15014319730
cC菜狗Cc,Hunter,True,https://raid.report/pgcr/15014319730
Dyrachyo,Warlock,True,https://raid.report/pgcr/15014319730
HANHAN,Hunter,True,https://raid.report/pgcr/15014319730
柠柠,Warlock,False,https://raid.report/pgcr/15014319730
cC菜狗Cc,Warlock,False,https://raid.report/pgcr/15014319730
Dyrachyo,Hunter,False,https://raid.report/pgcr/15014319730
HANHAN,Warlock,False,https://raid.report/pgcr/15014319730
VexMythocart,Hunter,True,https://raid.report/pgcr/15014583648
faldo,Warlock,True,https://raid.report/pgcr/15014583648
boop,Hunter,True,https://raid.report/pgcr/15014583648
Osiris,Hunter,True,https://raid.report/pgcr/15014583648
Kai,Hunter,True,https://raid.report/pgcr/15014583648
Punz,Hunter,True,https://raid.report/pgcr/15014583648
MajorMcWodka,Hunter,True,https://raid.report/pgcr/15015332930
ChaosReis,Warlock,True,https://raid.report/pgcr/15015332930
Tobi,Hunter,True,https://raid.report/pgcr/15015332930
Swerve,Hunter,True,https://raid.report/pgcr/15015332930
Simple,Hunter,True,https://raid.report/pgcr/15015332930
Twoface,Hunter,True,https://raid.report/pgcr/15015332930
Simple,Warlock,False,https://raid.report/pgcr/15015332930
Jan,Hunter,False,https://raid.report/pgcr/15015332930
Tobi,Titan,False,https://raid.report/pgcr/15015332930
Twoface,Warlock,False,https://raid.report/pgcr/15015332930
Twoface,Titan,False,https://raid.report/pgcr/15015332930
ChaosReis,Titan,False,https://raid.report/pgcr/15015332930
Simple,Titan,False,https://raid.report/pgcr/15015332930
Schendzie,Titan,False,https://raid.report/pgcr/15015332930
Schendzie,Hunter,False,https://raid.report/pgcr/15015332930
Kyros,Warlock,True,https://raid.report/pgcr/15015874694
Moople,Warlock,True,https://raid.report/pgcr/15015874694
VileFate,Hunter,True,https://raid.report/pgcr/15015874694
Quazz,Hunter,True,https://raid.report/pgcr/15015874694
Son,Hunter,True,https://raid.report/pgcr/15015874694
Saltagreppo,Hunter,True,https://raid.report/pgcr/15015874694
OG,Hunter,False,https://raid.report/pgcr/15015874694
Saltagreppo,Titan,False,https://raid.report/pgcr/15015874694
Luti,Hunter,True,https://raid.report/pgcr/15306651430
Ultra,Hunter,True,https://raid.report/pgcr/15306651430
p2wr,Warlock,True,https://raid.report/pgcr/15306651430
Kenyusa,Warlock,True,https://raid.report/pgcr/15306651430
CrspyChicken,Titan,True,https://raid.report/pgcr/15306651430
